CustomerName;CustomerID;OrderDate;OrderVolume
Allison Rivera;13751;2014-05-29;107,1408
Bradley Jai;12204;2013-11-22;107,1408
Angela Russell;12049;2014-01-19;107,1408
Madeline Lopez;12044;2014-04-20;107,1408
Gregory Jai;16342;2014-06-01;107,0966
Willie Zhang;16023;2013-09-12;107,0966
James Hall;27202;2013-08-09;107,0966
Arthur Gill;26689;2014-01-05;107,0966
Jordan Hill;16005;2014-01-04;106,5883
Elizabeth Rodriguez;18129;2013-11-05;106,5883
Jonathan Moore;20478;2013-10-12;106,5883
Melissa Barnes;12888;2014-03-15;106,5883
Ana Ross;12899;2014-05-19;106,5883
Mary Mitchell;13216;2013-10-08;106,5883
Sheila Ramos;15076;2014-05-20;106,5883
Jose Long;14460;2014-05-06;106,5883
Devin Reed;14395;2014-03-19;106,5883
Destiny Cook;14252;2014-05-22;106,5883
Eduardo Thomas;14249;2013-10-30;106,5883
Allison Stewart;18826;2014-04-19;106,5662
Hailey Griffin;15277;2013-11-22;106,5662
Antonio Ross;18322;2013-09-05;106,5552
Rachael Suri;18279;2014-05-13;106,1574
Olivia Stewart;18749;2014-06-21;106,1574
Stephanie Henderson;19224;2013-12-05;106,1574
Victoria Thomas;15536;2014-04-14;106,1574
Isabelle Flores;15526;2013-07-23;106,1574
Jade Ward;14661;2013-11-05;106,1574
Seth Thomas;14567;2013-06-30;106,1574
Kaitlyn Adams;11869;2014-04-13;106,1574
Charles Jackson;11277;2013-12-16;106,1574
Henry Garcia;11287;2013-07-01;106,1574
Seth McDonald;24265;2013-12-21;106,1574
Hunter Gonzalez;25201;2014-03-23;106,1574
Jermaine Fernandez;25277;2014-03-17;106,1574
Evan Gray;25172;2013-11-19;106,1574
Ryan Coleman;25153;2014-03-04;106,1574
Jenna Phillips;24985;2014-02-06;106,1574
Richard Powell;24826;2013-12-10;106,1574
Alexandra Cox;24830;2013-09-13;106,1574
Blake Hall;24622;2013-10-23;106,1574
Shelby Cooper;24740;2013-10-03;106,1574
Xavier Robinson;24438;2014-06-18;106,1574
Oscar Jenkins;24416;2014-01-29;106,1574
Jordan Diaz;24408;2014-04-29;106,1574
Kara Andersen;14704;2013-07-07;106,0137
Bryan Sanchez;14936;2014-01-15;106,0137
Hunter Campbell;17422;2014-01-01;106,0137
Vincent Wang;17100;2014-02-23;106,0137
Ruben Sara;19566;2013-11-16;106,0137
Vincent Zhao;24823;2014-06-20;105,6049
Lauren Murphy;25438;2014-03-18;105,6049
Chelsea Prasad;15709;2013-08-24;104,9529
Carson Patterson;12043;2014-02-21;104,9529
Franklin Yang;12139;2014-05-22;104,9529
Wyatt Thomas;12431;2013-08-21;104,9529
Jordan Griffin;13095;2014-04-06;104,9419
Margaret Gao;16401;2014-03-26;104,9419
Shannon Gutierrez;17101;2013-08-19;104,9419
Raquel Alvarez;17808;2014-05-17;104,9419
Jasmine Brooks;19252;2013-08-30;104,9419
Connor Scott;21312;2013-12-30;104,9419
Andre Kapoor;25662;2014-02-15;104,9419
Masato Kawai;25663;2014-01-13;104,9419
Thomas Thompson;21736;2014-04-18;104,9419
Eli Bowen;29576;2013-01-28;104,748
Robert Lyon;29971;2013-04-30;104,748
Lisa Wu;26158;2013-10-02;104,4004
Paige Foster;27428;2013-11-29;104,4004
Carmen Mehta;27436;2014-04-18;104,4004
Haley Bailey;27562;2014-06-26;104,4004
Rebecca Roberts;28000;2014-02-07;104,4004
Eduardo Russell;28346;2014-06-20;104,4004
Ryan Washington;28332;2013-11-07;104,4004
Joseph Robinson;28141;2013-07-25;104,4004
Christina Peterson;28976;2013-10-14;104,4004
Bryce Bell;20025;2014-04-12;104,4004
Richard Hernandez;20383;2014-03-28;104,4004
Seth James;20272;2014-02-24;104,4004
Oscar Bennett;20313;2014-05-04;104,4004
Jeremiah Edwards;20288;2014-04-11;104,4004
Jenna Collins;19858;2014-05-05;104,4004
Alexandra Carter;19980;2014-06-18;104,4004
Judith Murphy;19776;2013-11-06;104,4004
Ross Serrano;19767;2014-03-09;104,4004
Alexia Russell;19742;2014-03-23;104,4004
Aaron Edwards;19692;2013-11-02;104,4004
Angel Gonzalez;19695;2013-07-10;104,4004
Dawn Shan;19635;2014-04-28;104,4004
Russell Xu;18823;2013-11-06;104,4004
Aaron Hernandez;18770;2014-01-22;104,4004
Amanda Hernandez;18837;2013-11-05;104,4004
Rachel Bailey;18921;2013-12-29;104,4004
Sydney Gonzalez;18915;2014-01-02;104,4004
Lauren Peterson;19005;2013-07-25;104,4004
Destiny Price;18983;2013-11-17;104,4004
Shelby Rivera;18984;2013-08-23;104,4004
Paige Bailey;18985;2014-04-24;104,4004
Olivia Smith;18687;2013-07-12;104,4004
Jessica Thomas;16848;2013-07-03;104,4004
Suzanne He;16593;2013-10-19;104,4004
Matthew Martinez;16009;2014-01-01;104,4004
Luis Hayes;12880;2014-01-23;104,4004
Carol Wright;12928;2013-10-22;104,4004
Sandra He;13673;2014-04-19;104,4004
Kristy Gill;13669;2013-09-20;104,4004
Jon Shen;13510;2013-07-05;104,4004
Richard King;13549;2013-10-01;104,4004
Christian Patterson;15115;2013-12-10;104,4004
Alicia Luo;15112;2013-07-14;104,4004
Christine Jai;14814;2013-08-08;104,4004
Tabitha Smith;14787;2013-12-28;104,4004
Dustin Anand;14535;2013-08-08;104,4004
Jeremiah Johnson;14446;2014-03-30;104,4004
Jose Carter;12532;2014-03-10;104,4004
James Parker;11808;2013-09-16;104,4004
Ana Perry;11215;2013-12-03;104,4004
José Hernandez;11253;2014-03-18;104,4004
Eduardo Patterson;11142;2014-05-06;104,4004
Brandy Chandra;11501;2014-04-11;104,4004
Sarah Simmons;11500;2013-12-20;104,4004
Blake Green;11719;2013-09-26;104,4004
Chloe Wilson;11640;2014-04-21;104,3783
Charles Walker;11677;2014-02-14;104,3783
Arturo Sun;11498;2014-03-09;104,3783
Jennifer Simmons;11262;2014-05-09;104,3783
Haley Hernandez;11769;2014-01-28;104,3783
Hector Suarez;15034;2014-04-26;104,3783
Carlos Hill;12919;2013-08-14;104,3783
Kara Chavez;13285;2014-03-28;104,3783
Bethany Nath;16177;2013-12-14;104,3783
Janelle Perez;16172;2014-01-02;104,3783
Marco Sara;15641;2013-09-22;104,3783
Cassie Sutton;16613;2014-01-20;104,3783
Jack Chen;17579;2014-05-11;104,3783
Edward Thomas;19147;2013-11-05;104,3783
Thomas Griffin;19015;2013-08-18;104,3783
Carlos Rogers;19645;2013-11-21;104,3783
Lacey Andersen;19600;2013-09-20;104,3783
Grace Diaz;21735;2014-05-29;104,3783
Jack Adams;22191;2013-10-17;104,3783
Angel Hill;22222;2014-05-21;104,3783
Caleb Yang;22269;2013-12-23;104,3783
Rachel Butler;22122;2013-09-13;104,3783
Joan Coleman;22087;2013-12-10;104,3783
Victoria Henderson;23000;2014-06-15;104,3783
Melissa Diaz;22762;2014-02-28;104,3783
Savannah Peterson;22757;2014-06-18;104,3783
Rachel Murphy;23686;2014-04-30;104,3783
Jeremy Bryant;23705;2014-04-18;104,3783
Julia Bennett;23577;2013-07-30;104,3783
Kimberly Ramirez;24128;2013-12-24;103,8369
Chad Tang;24041;2014-04-01;103,8369
Casey Jai;22560;2013-09-23;103,8369
Christina Sanders;22310;2013-11-24;103,8369
Samantha Thomas;21690;2013-09-18;103,8369
Angel Evans;21362;2014-06-21;103,8369
Orlando Gill;21360;2014-02-09;103,8369
Marshall Ashe;28932;2014-05-14;103,8369
Mandy Guo;17018;2013-10-09;103,8369
Jillian Vance;15230;2014-06-16;103,8369
Mya Simmons;15912;2013-11-06;103,8369
Marcus Smith;15835;2014-05-08;103,8369
Monica Subram;15814;2014-03-12;103,8369
Rachel Miller;14384;2014-03-08;103,8369
Elizabeth Coleman;11932;2013-12-25;103,8369
Kristina Perez;12643;2014-06-28;103,8369
Xavier Perry;23387;2013-11-09;103,8258
George Sai;23549;2013-10-29;103,3065
Eduardo James;23702;2014-06-24;103,3065
Jeffery Yang;24225;2014-01-04;103,3065
Jessica Peterson;11868;2014-05-19;103,3065
Charles Jackson;11277;2014-02-21;103,3065
Jada Morgan;11520;2013-11-29;103,3065
Aimee Wu;16690;2014-03-03;103,3065
Jordan Patterson;17238;2013-08-29;103,3065
Margaret Liang;17254;2013-07-23;103,3065
Isaiah Bailey;17751;2013-10-17;103,3065
Kelli Shan;17843;2013-09-28;103,3065
Emily Harris;19862;2013-12-17;103,3065
Harold Martinez;20604;2014-01-31;103,3065
Wayne Xu;18014;2013-09-06;103,3065
Timothy Sneath;17708;2014-06-21;103,2954
Alejandro Shen;15442;2013-12-03;103,2954
Antonio Bennett;11631;2014-03-24;103,2954
Cara Zhang;12351;2013-11-23;103,2954
Kurt Andersen;15053;2014-02-17;103,2954
Kara Kumar;26046;2014-03-06;103,2954
Alex Morris;26550;2014-01-03;103,2954
Ryan Jackson;26260;2013-10-20;103,2733
Brent Gao;26266;2013-10-23;103,2733
Ronald Rana;26256;2014-03-11;103,2733
Benjamin Smith;26733;2014-03-24;103,2733
Grace Perry;27635;2014-05-17;103,2733
Mya Barnes;27603;2013-12-06;103,2733
Zachary Zhang;27229;2013-07-25;103,2733
Edwin Goel;23260;2014-03-25;103,2733
Mindy She;13009;2014-02-17;103,2733
Kendra Gutierrez;12565;2014-03-07;103,2733
Lucas Brooks;16089;2014-04-04;103,2733
Brianna Taylor;17027;2013-08-27;103,2733
Joan Watson;20532;2014-05-11;103,2733
Hailey Green;20542;2014-01-15;103,2733
Noah Collins;21298;2013-08-26;103,2733
Alyssa Martin;19587;2014-06-06;103,2733
Cristina Tang;19623;2014-05-09;103,2733
Dana Serrano;12678;2013-10-27;102,7319
Richard Blue;12006;2013-10-05;102,7319
Levi Weber;13120;2014-05-06;102,7319
Lawrence Navarro;27939;2013-09-10;102,7319
Ebony Subram;26216;2013-12-15;102,7319
Cedric Tang;28381;2014-02-14;102,7208
Kelvin Deng;23949;2013-09-23;102,7208
Jenny Pal;15132;2013-12-27;102,7208
Katie Xu;14799;2013-07-21;102,7208
Wendy Gutierrez;12610;2013-12-08;102,7208
Alexis Williams;14674;2014-04-19;102,1904
Jennifer Williams;19457;2014-05-15;102,1904
Ebony Dominguez;17350;2014-03-06;102,1904
Dawn Lin;15805;2014-05-11;102,1904
Melinda Hernandez;16174;2013-09-03;102,1904
Abby Perez;16195;2013-10-22;102,1904
Billy Diaz;21839;2014-01-27;102,1904
Antonio Wood;29216;2014-06-29;102,1904
Monica Smith;25174;2013-10-24;101,7484
Hailey Patterson;11223;2013-08-22;101,7484
George Li;29949;2013-12-31;101,6578
Colleen Zeng;28304;2013-08-07;101,6269
Amanda Foster;11201;2013-12-01;101,6269
Katelyn Carter;11268;2014-04-18;101,6269
Ian Gonzales;11308;2014-02-07;101,6269
Dalton Richardson;11679;2014-03-15;101,6269
Nathan Clark;12432;2014-03-28;101,6269
Ian Murphy;11786;2014-06-25;101,6269
Haley Kelly;15511;2013-10-21;101,6269
Theodore Sanz;16492;2014-06-24;101,6158
Meredith Sanchez;19920;2013-07-22;101,6158
Franklin Chande;20232;2013-11-13;101,6048
Cara Wang;21023;2013-10-16;101,6048
Jose Nelson;19217;2013-07-27;101,6048
Alexandre Lobao;18926;2013-07-14;101,6048
Karla Jai;18263;2014-05-06;101,6048
Thomas Sharma;18637;2013-08-30;101,6048
Chloe Smith;17619;2014-04-23;101,6048
Marcus Green;15974;2013-07-24;101,6048
Lucas Rodriguez;15942;2014-02-21;101,6048
Holly Sanchez;14329;2013-06-30;101,6048
Patricia Srini;14028;2013-12-19;101,6048
Ethan Moore;13151;2014-05-06;101,6048
Grace Rodriguez;23200;2013-11-06;101,6048
Amanda Flores;22981;2014-05-14;101,6048
Calvin Andersen;22920;2014-04-28;101,6048
Jill Ruiz;14423;2013-09-04;101,5937
Dorothy Fox;29758;2012-07-31;101,5473
Mihail Frintu;29763;2012-07-31;101,5473
Ashley Brown;25165;2014-05-18;101,1959
Joan Ross;24687;2013-11-09;101,1959
Samantha Perry;24776;2013-07-23;101,1959
Luke Butler;24652;2013-07-04;101,1959
Roberto Alonso;14533;2014-06-01;101,1959
Fernando Barnes;11300;2013-08-04;101,1959
Janelle Perez;16172;2014-03-25;101,1959
Jimmy Alonso;18280;2014-04-24;101,1959
Mayra Sanchez;26882;2013-09-25;100,8423
Marie Sanchez;22924;2013-07-14;100,4998
Fernando Hall;22100;2014-01-08;100,4998
Brandy Lopez;18199;2013-10-30;100,4998
Jamie Zhou;17327;2014-04-23;100,4998
Devon Chande;12924;2014-04-03;100,4998
Willie Brooks;29588;2012-09-30;100,4487
Karren Burkhardt;29606;2013-02-28;100,2242
Shelby Brooks;25103;2014-01-04;100,0909
Alvin Ma;15099;2013-11-13;100,0909
Jill Sandoval;14143;2013-09-12;100,0909
Alvin Xie;16617;2014-02-14;100,0909
Jackson Hayes;15779;2013-10-21;99,9694
Logan Adams;14466;2014-03-15;99,9694
Gina Vazquez;14829;2013-11-13;99,9694
Evan Morgan;14725;2014-05-11;99,4279
Naomi Munoz;11643;2013-09-21;99,4279
Chloe Robinson;11715;2014-05-28;99,4279
Eduardo Lee;11697;2014-01-07;99,4279
Brandon White;12425;2014-04-19;99,4279
Jessie Carlson;15683;2013-08-13;99,4279
Kelvin Nara;15672;2014-05-26;99,4169
Erin Brooks;15759;2013-08-21;99,4169
Julian Hayes;15745;2014-01-30;99,4169
Isabella Allen;15741;2014-03-22;99,4169
Jesse Ramirez;15487;2013-08-07;99,4169
Rachel Gray;15415;2014-01-26;99,4169
Victoria Sanchez;15306;2014-06-04;99,4169
Joanna Gutierrez;15894;2013-09-05;99,4169
Madison Smith;15963;2013-09-03;99,4169
Xavier Williams;16013;2013-07-20;99,4169
Julian Jenkins;16099;2014-05-01;99,4169
Emma Henderson;16018;2013-07-07;99,4169
Sam Foster;16355;2013-08-20;99,4169
Philip Moyer;16386;2014-01-25;99,4169
Ruth Malhotra;16321;2013-12-27;99,4169
Jillian Lopez;16982;2013-06-30;99,4169
Jimmy Ramos;16843;2014-03-29;99,4169
Marissa Foster;17486;2013-09-29;99,4169
Leonard Chande;18184;2014-03-18;99,4169
Osarumwense Agbonile;18083;2013-11-30;99,4169
Marcus Taylor;18944;2014-05-21;99,4169
Samuel Bryant;18975;2013-11-06;99,4169
Rebekah Suri;19373;2013-12-05;99,4169
Tonya Black;21254;2013-07-14;99,4169
John Lee;19801;2014-02-21;99,4169
Jonathan Brown;11875;2014-04-23;99,4169
Derrick Torres;14691;2014-02-02;99,4169
Rachel Richardson;14571;2014-01-21;99,4169
Amber Mitchell;15011;2013-12-09;99,4169
Noah Perez;14482;2014-06-07;99,4169
Danielle Rogers;14511;2013-09-05;99,4169
Sheila Torres;13683;2014-03-15;99,4169
Alyssa Lee;13837;2014-04-14;99,4169
Jake Hu;24576;2013-12-11;99,4169
Mandy Zheng;24721;2014-02-19;99,4169
Isabella Lee;23485;2014-06-01;99,4169
Nicole Foster;23494;2014-05-19;99,4169
Gabriel Evans;23487;2014-04-13;99,4169
Marcus Thompson;22127;2013-10-09;99,4169
Zachary Wang;22144;2013-12-13;99,4169
Stephanie Coleman;22264;2013-11-10;99,4169
Stacy Gutierrez;21853;2014-01-31;99,4169
Meredith Moreno;22285;2013-12-14;99,4169
Clayton Gao;22827;2013-11-07;99,4169
Logan Moore;26348;2013-07-11;99,4169
Brandon Flores;25621;2014-03-01;99,4169
Jésus Alvarez;25569;2013-11-09;99,4169
Rachel Price;25328;2013-12-02;99,4169
Anna Jones;29045;2013-09-24;99,4169
Arturo Li;27844;2013-11-18;99,4169
Donald Subram;27184;2013-07-04;99,4169
Samantha Long;11128;2014-01-12;99,4058
Gabrielle Adams;11172;2014-06-13;99,4058
Tristan Coleman;15883;2013-09-04;99,3948
Edward Moore;15988;2014-03-28;99,3506
Nicole Sandberg;12077;2013-07-01;98,8644
Diane Vazquez;11987;2014-04-12;98,8533
Darren Prasad;12372;2013-08-22;98,8533
Susan Lu;12357;2014-03-31;98,8533
Dana Serrano;12678;2013-08-25;98,8533
Miranda Gonzales;11660;2013-11-29;98,8533
Isabella Russell;11507;2013-09-19;98,8533
Melody Ruiz;13621;2014-02-09;98,8533
Andrea Rogers;14328;2014-02-15;98,8533
Terrance Lopez;14217;2013-08-09;98,8533
Jason Diaz;17374;2013-07-01;98,8533
Jordan Li;17026;2013-08-20;98,8533
Derrick Alonso;26017;2013-07-06;98,8533
Brittany Henderson;26071;2013-09-22;98,8533
Ian Collins;25904;2014-05-04;98,8533
Stephanie Washington;25957;2013-11-14;98,8533
April Pal;26335;2013-09-12;98,8533
Anna Wood;26473;2014-01-05;98,8533
Sydney Moore;26457;2013-08-11;98,8533
Ethan Hayes;26498;2013-11-18;98,8533
Zoe Watson;26515;2014-01-21;98,8533
Patrick Cox;21497;2014-05-10;98,8533
Bryant Subram;24843;2014-02-21;98,3229
Angel Murphy;26314;2013-10-15;98,3229
Riley Bryant;26775;2014-05-25;98,3229
Shannon Vazquez;26035;2013-12-19;98,3229
Haley Wright;26036;2014-04-06;98,3229
Erick Garcia;25317;2013-12-19;98,3229
Kaitlin Lopez;25807;2014-05-31;98,3229
Adrian Cook;27396;2014-01-15;98,3229
Gabriel Phillips;29443;2013-11-26;98,3229
Lacey Sharma;29472;2014-02-01;98,3229
Edward Taylor;17442;2014-05-23;98,3229
Tonya Chander;15794;2013-08-23;98,3229
Brandy Kapoor;15236;2013-11-02;98,3229
Kristen Li;15153;2013-07-26;98,3229
Naomi Martin;15593;2013-08-04;98,3229
Kristin She;19961;2014-05-10;98,3229
Joy Carlson;13981;2013-10-05;98,3229
Cameron Brown;13041;2013-09-04;98,3229
Brenda Madan;13043;2013-09-11;98,3229
Morgan Hughes;11642;2014-06-26;98,3229
Corey Goel;11594;2014-01-17;98,3229
Joel Garcia;11544;2014-01-28;98,3229
Eduardo Patterson;11142;2014-05-13;98,3229
Henry Garcia;11287;2014-04-13;98,3229
Luis Diaz;11203;2013-09-06;98,3229
Sara Brooks;12288;2014-03-03;98,3229
Omar Yang;12566;2013-10-31;98,3119
Amanda Foster;11201;2014-02-09;98,3119
José Hernandez;11253;2013-08-29;98,3119
Henry Garcia;11287;2014-06-30;98,3119
Fernando Barnes;11300;2014-04-02;98,3119
Charles Jackson;11277;2014-01-09;98,3119
Charles Jackson;11277;2013-08-15;98,3119
Jasmine Powell;11505;2013-12-05;98,3119
Jordan Griffin;13095;2014-03-26;98,3119
Ramon Yang;13609;2014-04-19;98,3119
Larry Alonso;13586;2014-05-20;98,3119
Andrea Cox;13830;2014-05-13;98,3119
Colleen Gao;15108;2013-11-08;98,3119
Bruce Chandra;14970;2013-10-11;98,3119
Cristina Shan;14783;2014-02-22;98,3119
Wesley Zhu;19624;2014-06-18;98,3119
Ross Johnsen;19618;2013-12-30;98,3119
Eduardo Morris;19619;2013-08-05;98,3119
Mayra Sai;20897;2014-03-22;98,3119
Claudia Guo;20796;2013-11-14;98,3119
Terrance Sanchez;19584;2013-07-08;98,3119
Alexandra Johnson;27435;2013-10-09;98,3119
Jade Stewart;27528;2014-02-10;98,3119
Mandy Cai;27109;2013-08-14;98,3119
Kaitlyn Jackson;27293;2013-07-22;98,3119
Nicole Hughes;27620;2014-02-22;98,3119
Sydney King;29133;2014-05-27;98,3119
Shawna Simpson;28454;2013-11-28;98,3119
Carolyn Lopez;25668;2014-01-22;98,3119
Jose Hughes;26175;2013-08-17;98,3119
Martin Rienstra;26732;2014-02-20;98,3119
Juan Torres;26783;2014-06-05;98,3119
Walter Torres;26784;2013-08-18;98,3119
Jesse Nelson;26793;2014-04-20;98,3119
Xavier Bennett;26803;2013-12-27;98,3119
Justin Chen;26871;2014-01-28;98,3119
Amy Zhao;26416;2013-12-09;98,3119
Rafael Zhang;23441;2013-11-05;98,3119
Jon Cai;23773;2013-08-31;98,3119
Roger Zhou;23950;2014-02-20;98,3119
Jay Ruiz;24013;2013-10-13;98,3119
Lisa Xu;24215;2014-05-17;98,3119
Anne Ruiz;22708;2014-02-10;98,3119
Julia Cooper;28622;2014-01-15;97,7483
Thomas Williams;29246;2014-03-02;97,7483
Cynthia Patel;15222;2014-03-28;97,7483
Diane Munoz;15795;2013-09-13;97,7483
Terrence Tang;17303;2014-02-09;97,7483
Ruth Vance;17302;2014-03-02;97,7483
Henry Madan;17283;2014-06-29;97,7483
Ronald Raman;17077;2013-08-02;97,7483
Frederick Garcia;16489;2013-08-16;97,7483
Gail Alexander;14682;2013-10-17;97,7483
Monique Hernandez;15138;2014-03-28;97,7483
Hailey Patterson;11223;2013-12-27;97,7483
Chloe Campbell;11212;2014-05-15;97,7483
Terrance Malhotra;20223;2014-04-07;97,7041
Edward Jones;28075;2014-04-25;97,7041
Todd Ma;19581;2014-06-16;97,2069
Kari Muñoz;19520;2013-08-13;97,2069
Philip Dominguez;15730;2014-01-19;97,2069
Rodney Vazquez;13047;2014-02-13;97,2069
José Hernandez;11253;2013-11-29;96,9638
Samantha Jenkins;11331;2013-07-12;96,4223
Mary Browning;29593;2013-03-30;96,363
Erik Ismert;29867;2012-05-30;96,363
José Rodriguez;12527;2014-05-19;96,0908
Jordyn Griffin;13757;2014-01-06;96,0908
Clayton Xie;14135;2013-09-18;96,0908
Eduardo Hughes;15564;2013-10-28;96,0908
Angelica Butler;16556;2013-11-21;96,0798
Connor Edwards;16950;2013-12-23;96,0798
Marcus Davis;17337;2013-08-07;96,0798
Erick Arun;17802;2013-11-16;96,0798
Lindsey Shan;17852;2013-09-08;96,0798
Emmanuel Raman;19554;2014-02-24;96,0798
Tamara Raje;19946;2013-09-15;96,0798
Shawna Raji;13961;2014-06-18;96,0798
Lauren Wilson;14887;2013-09-07;96,0798
Brenda Madan;13043;2014-02-21;96,0798
Cassidy Hughes;13294;2014-03-08;96,0798
Gavin Hughes;26044;2013-09-20;96,0798
Destiny Moore;25207;2013-10-07;96,0798
Lauren Jackson;24767;2014-01-31;95,6709
Brandon Harris;24517;2014-05-31;95,6709
Robert Yang;24298;2013-08-12;95,6709
Katie Raje;14178;2014-04-26;95,6709
Alvin Huang;12491;2014-01-02;95,6709
Oscar Price;11833;2014-01-26;95,6709
Jennifer Simmons;11262;2013-11-12;95,6709
Eduardo Hughes;15564;2014-01-03;95,6709
Arianna Morgan;18155;2014-06-09;95,5383
Tanya Gill;11731;2013-08-16;95,5383
Michele Nara;22842;2013-11-17;95,5383
Miguel Wright;25811;2013-07-01;95,5273
Brad Lal;16117;2014-04-23;95,5273
Marco Kapoor;19512;2013-09-10;95,3173
Andrea Wright;15479;2014-04-22;94,9748
Brandi Ortega;14870;2013-06-30;94,9748
Emily Flores;13206;2013-12-15;94,9637
Destiny Anderson;12895;2013-10-31;94,9637
Tyler Clark;12908;2013-08-06;94,4554
Kenneth Rai;13207;2014-03-08;94,4554
Melissa Bryant;13218;2014-04-04;94,4554
Nina Nath;13162;2013-12-16;94,4554
Grace Smith;13919;2014-06-06;94,4554
Nathaniel Morris;13928;2014-05-13;94,4554
Emma Simmons;13940;2014-01-08;94,4554
Victoria Ware;13937;2014-01-05;94,4554
Aaron Simmons;13891;2013-10-07;94,4554
Elizabeth Patterson;13322;2013-10-09;94,4554
Franklin Pal;14841;2014-02-02;94,4554
Blake Miller;14844;2014-03-17;94,4554
Elizabeth Perry;15074;2014-06-21;94,4554
Jack Roberts;14736;2013-08-01;94,4554
Marie Martin;14151;2014-02-16;94,4554
Jennifer Lewis;14090;2013-09-30;94,4554
Chloe Martin;14114;2014-06-30;94,4554
Jack Hayes;13991;2014-04-04;94,4554
Jacqueline Reed;14002;2013-08-15;94,4554
Melissa Butler;14352;2013-12-10;94,4554
James Carter;14257;2014-01-19;94,4554
Tony She;14269;2014-02-23;94,4554
Eric Wang;14409;2013-12-01;94,4554
Samantha Patterson;14360;2014-03-26;94,4554
Richard Thompson;14368;2014-06-16;94,4554
Isaiah Allen;12529;2014-06-21;94,4554
Devin Flores;15559;2013-10-25;94,4554
Dalton Perry;16149;2013-10-30;94,4554
